id,title,original_language,release_date,budget,revenue,runtime,popularity,vote_average,vote_count,genres_0_name,genres_1_name,genres_2_name,production_companies_0_name,production_companies_1_name,production_companies_2_name,production_countries_0_name,movie_id,actor_1,actor_2,actor_3,profit,roi
585216,Escape Room: Tournament of Champions,en,2021-07-01,15000000,65774490.0,88.0,37.526,6.5,1985.0,Horror,Thriller,Mystery,Original Film,Columbia Pictures,"Shaken, Not Stirred Productions",United States of America,585216,Holland Roden,Deborah Ann Woll,Taylor Russell,50774490.0,3.384966
6477,Alvin and the Chipmunks,en,2007-12-13,60000000,361366633.0,92.0,67.55,5.81,4403.0,Comedy,Family,Fantasy,Fox 2000 Pictures,Regency Enterprises,Bagdasarian Productions,United States of America,6477,Jane Lynch,Justin Long,Jason Lee,301366633.0,5.022777216666666
44912,Green Lantern,en,2011-06-14,200000000,219851172.0,114.0,35.829,5.2,7166.0,Adventure,Action,Thriller,DC Entertainment,De Line Pictures,Warner Bros. Pictures,United States of America,44912,Ryan Reynolds,Clancy Brown,Blake Lively,19851172.0,0.09925586
400160,The SpongeBob Movie: Sponge on the Run,en,2020-08-14,60000000,4700000.0,95.0,62.115,7.472,2832.0,Family,Animation,Fantasy,United Plankton Pictures,Nickelodeon Movies,Paramount Animation,France,400160,Keanu Reeves,Clancy Brown,Danny Trejo,-55300000.0,-0.9216666666666666
1016346,MR-9: Do or Die,bn,2023-08-25,6700000,7100000.0,107.0,141.879,6.5,150.0,Action,Drama,Thriller,Jaaz Multimedia,Al Bravo Films,Avail Entertainment,Bangladesh,1016346,Michael Jai White,Frank Grillo,Kelly Greyson,400000.0,0.05970149253731343
520763,A Quiet Place Part II,en,2021-05-21,61000000,297372261.0,96.0,87.994,7.5,6457.0,Science Fiction,Thriller,Horror,Paramount Pictures,Platinum Dunes,Sunday Night Productions,United States of America,520763,Cillian Murphy,John Krasinski,Emily Blunt,236372261.0,3.8749550983606555
49517,Tinker Tailor Soldier Spy,en,2011-09-16,30000000,80600000.0,127.0,36.211,6.6,2593.0,Drama,Thriller,Mystery,StudioCanal,Working Title Films,Karla Films,France,49517,Gary Oldman,Tom Hardy,Benedict Cumberbatch,50600000.0,1.6866666666666668
979,Irreversible,fr,2002-05-22,3500000,6500000.0,94.0,51.231,7.2,2862.0,Drama,Thriller,Crime,Wild Bunch,Eskwad,StudioCanal,France,979,Monica Bellucci,Vincent Cassel,Fatima Adoum,3000000.0,0.8571428571428571
9013,Midnight Run,en,1988-07-20,30000000,38413606.0,126.0,19.249,7.2,1068.0,Action,Comedy,Crime,City Light Films,Universal Pictures,City Lights,United States of America,9013,Robert De Niro,Joe Pantoliano,John Ashton,8413606.0,0.28045353333333334
10137,Stuart Little,en,1999-12-17,133000000,300100000.0,84.0,49.498,6.1,4332.0,Family,Fantasy,Comedy,Franklin/Waterman Productions,Columbia Pictures,Global Medien KG,Germany,10137,Jeffrey Jones,Hugh Laurie,Jennifer Tilly,167100000.0,1.256390977443609
9339,Click,en,2006-06-23,82500000,240685326.0,107.0,49.245,6.286,6964.0,Comedy,Drama,Fantasy,Original Film,Revolution Studios,Columbia Pictures,United States of America,9339,Kate Beckinsale,Sean Astin,James Earl Jones,158185326.0,1.917397890909091
13022,Rogue,en,2007-11-08,20000000,4600000.0,99.0,41.315,6.4,674.0,Action,Horror,Thriller,Dimension Films,Village Roadshow Pictures,Emu Creek Pictures,Australia,13022,Sam Worthington,Robert Taylor,Radha Mitchell,-15400000.0,-0.77
10320,The Ring Two,en,2005-03-10,50000000,161451538.0,110.0,41.587,5.7,2239.0,Drama,Horror,Thriller,DreamWorks Pictures,BenderSpink,Parkes+MacDonald Image Nation,United States of America,10320,Daveigh Chase,Gary Cole,Mary Elizabeth Winstead,111451538.0,2.22903076
603692,John Wick: Chapter 4,en,2023-03-22,90000000,440157245.0,170.0,233.221,7.7,6428.0,Action,Thriller,Crime,Thunder Road,87Eleven,Studio Babelsberg,Germany,603692,Keanu Reeves,Bill Skarsgård,Hiroyuki Sanada,350157245.0,3.8906360555555555
16869,Inglourious Basterds,en,2009-08-02,70000000,321457747.0,153.0,75.805,8.2,22126.0,Drama,Thriller,War,The Weinstein Company,A Band Apart,Zehnte Babelsberg Film,Germany,16869,Michael Fassbender,Brad Pitt,Samuel L. Jackson,251457747.0,3.5922535285714288
9738,Fantastic Four,en,2005-06-29,100000000,333535934.0,106.0,46.558,5.787,9237.0,Action,Fantasy,Science Fiction,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG,1492 Pictures,Marvel Enterprises,Germany,9738,Chris Evans,Jessica Alba,Ioan Gruffudd,233535934.0,2.33535934
345,Eyes Wide Shut,en,1999-07-16,65000000,162100000.0,159.0,76.313,7.483,6112.0,Drama,Thriller,Mystery,Warner Bros. Pictures,Pole Star,Hobby Films,United Kingdom,345,Tom Cruise,Nicole Kidman,Cate Blanchett,97100000.0,1.4938461538461538
9591,That Thing You Do!,en,1996-10-04,26000000,34585416.0,108.0,36.523,6.868,824.0,Comedy,Drama,Romance,Clinica Estetico,Clavius Base,20th Century Fox,United States of America,9591,Tom Hanks,Charlize Theron,Bryan Cranston,8585416.0,0.3302083076923077
262500,Insurgent,en,2015-03-18,110000000,297002527.0,119.0,88.147,6.36,9923.0,Action,Adventure,Science Fiction,Summit Entertainment,Red Wagon Entertainment,Mandeville Films,Canada,262500,Kate Winslet,Kate Winslet,Theo James,187002527.0,1.7000229727272727
10808,Dr. Dolittle 2,en,2001-06-22,70000000,176100000.0,87.0,23.498,5.312,1648.0,Comedy,Family,Romance,Joseph M. Singer Entertainment,Davis Entertainment,20th Century Fox,United States of America,10808,Lisa Kudrow,Arnold Schwarzenegger,Michael Rapaport,106100000.0,1.5157142857142858
639933,The Northman,en,2022-04-07,80000000,69633110.0,137.0,39.404,7.064,4232.0,Action,Adventure,Fantasy,New Regency Pictures,Square Peg,Regency Enterprises,United States of America,639933,Nicole Kidman,Anya Taylor-Joy,Willem Dafoe,-10366890.0,-0.129586125
8202,Æon Flux,en,2005-11-30,62000000,53321673.0,93.0,44.806,5.61,2194.0,Science Fiction,Action,Thriller,Paramount Pictures,Lakeshore Entertainment,Valhalla Motion Pictures,United States of America,8202,Charlize Theron,Jonny Lee Miller,Marton Csokas,-8678327.0,-0.13997301612903226
823625,Blacklight,en,2022-02-10,43000000,15902207.0,104.0,55.937,6.165,1091.0,Action,Thriller,Drama,The Solution,Zero Gravity Management,Film Victoria,Australia,823625,Liam Neeson,Aidan Quinn,Yael Stone,-27097793.0,-0.6301812325581395
792293,Dumb Money,en,2023-09-15,30000000,20703794.0,105.0,36.698,6.736,505.0,History,Comedy,Drama,Black Bear Pictures,Ryder Picture Company,Winklevoss Pictures,United States of America,792293,Shailene Woodley,Clancy Brown,Sebastian Stan,-9296206.0,-0.30987353333333334
297761,Suicide Squad,en,2016-08-03,175000000,749200054.0,122.0,77.753,5.9,21006.0,Action,Adventure,Fantasy,Warner Bros. Pictures,RatPac Entertainment,DC Films,United States of America,297761,Margot Robbie,Will Smith,Ben Affleck,574200054.0,3.2811431657142855
72190,World War Z,en,2013-06-19,200000000,531865000.0,116.0,90.153,6.817,15256.0,Action,Horror,Science Fiction,GK Films,Paramount Pictures,Hemisphere Media Capital,Malta,72190,Brad Pitt,Matthew Fox,Mireille Enos,331865000.0,1.659325
8848,The Bank Job,en,2008-02-28,20000000,64828421.0,112.0,35.995,6.828,2282.0,Thriller,Crime,Drama,Omnilab Media,Mosaic Media Group,Relativity Media,Australia,8848,Jason Statham,Saffron Burrows,Daniel Mays,44828421.0,2.24142105
44896,Rango,en,2011-03-02,135000000,245700000.0,112.0,61.558,6.9,6405.0,Animation,Comedy,Family,Paramount Pictures,Blind Wink,Nickelodeon Movies,United Kingdom,44896,Johnny Depp,Abigail Breslin,Bill Nighy,110700000.0,0.82
11595,Another 48 Hrs.,en,1990-06-08,38000000,153518974.0,95.0,23.031,6.0,858.0,Thriller,Action,Comedy,Paramount Pictures,Eddie Murphy Productions,Lawrence Gordon Productions,United States of America,11595,Nick Nolte,Eddie Murphy,Kevin Tighe,115518974.0,3.039973
2405,Joseph,en,1995-04-10,10000000,0.0,185.0,37.525,8.2,196.0,Adventure,Drama,TV Movie,Turner Pictures,Beta Film,Quinta Communications,Germany,2405,Monica Bellucci,Ben Kingsley,Alice Krige,-10000000.0,-1.0
840705,Blink Twice,en,2024-08-21,20000000,43555474.0,103.0,205.948,6.802,736.0,Mystery,Thriller,Horror,Metro-Goldwyn-Mayer,Free Association,This Is Important,United States of America,840705,Channing Tatum,Adria Arjona,Haley Joel Osment,23555474.0,1.1777737
755,From Dusk Till Dawn,en,1996-01-19,19000000,25800000.0,108.0,47.129,7.0,5857.0,Horror,Action,Thriller,Los Hooligans Productions,A Band Apart,Dimension Films,United States of America,755,George Clooney,Salma Hayek Pinault,Juliette Lewis,6800000.0,0.35789473684210527
4965,Impostor,en,2001-12-03,40000000,8694320.0,102.0,13.589,6.1,408.0,Action,Science Fiction,Thriller,Dimension Films,Marty Katz Productions,Mojo Films,United States of America,4965,Connie Nielsen,Madeleine Stowe,Vincent D'Onofrio,-31305680.0,-0.782642
205596,The Imitation Game,en,2014-11-14,14000000,233600000.0,113.0,79.263,8.0,16900.0,History,Drama,Thriller,Bristol Automotive,Black Bear Pictures,FilmNation Entertainment,United States of America,205596,Keira Knightley,Benedict Cumberbatch,Matthew Goode,219600000.0,15.685714285714285
698687,Transformers One,en,2024-09-11,75000000,119530164.0,104.0,1685.653,8.018,336.0,Animation,Science Fiction,Adventure,Paramount Animation,di Bonaventura Pictures,DeSanto/Murphy Productions,United States of America,698687,Scarlett Johansson,Chris Hemsworth,Steve Buscemi,44530164.0,0.59373552
634649,Spider-Man: No Way Home,en,2021-12-15,200000000,1921847111.0,148.0,244.068,8.0,20001.0,Action,Adventure,Science Fiction,Marvel Studios,Pascal Pictures,Columbia Pictures,United States of America,634649,Tom Hardy,Tom Holland,Andrew Garfield,1721847111.0,8.609235555
189,Sin City: A Dame to Kill For,en,2014-08-20,65000000,39400000.0,102.0,46.536,6.4,3776.0,Crime,Action,Thriller,Residaco,Miramax,Troublemaker Studios,United States of America,189,Eva Green,Juno Temple,Joseph Gordon-Levitt,-25600000.0,-0.39384615384615385
169917,A Walk Among the Tombstones,en,2014-09-18,28000000,58834384.0,114.0,46.544,6.329,2780.0,Crime,Drama,Mystery,Traveling Picture Show Company,Jersey Films,Free State Pictures,United States of America,169917,Liam Neeson,David Harbour,Dan Stevens,30834384.0,1.101228
10528,Sherlock Holmes,en,2009-12-23,90000000,524028679.0,129.0,48.481,7.214,13818.0,Action,Adventure,Crime,Warner Bros. Pictures,Village Roadshow Pictures,Silver Pictures,United States of America,10528,Robert Downey Jr.,Kelly Reilly,Rachel McAdams,434028679.0,4.822540877777778
1084863,The Soul Eater,fr,2024-04-24,3500000,864825.0,111.0,43.447,5.8,29.0,Thriller,Horror,Crime,Phase 4 Productions,Place du Marché Productions,uMedia,Belgium,1084863,Virginie Ledoyen,Sandrine Bonnaire,Lya Oussadit-Lessert,-2635175.0,-0.7529071428571429
72331,Abraham Lincoln: Vampire Hunter,en,2012-06-20,69000000,116500000.0,105.0,47.475,5.7,3294.0,Action,Fantasy,Horror,Bazelevs Production,Tim Burton Productions,Abraham Productions,Russia,72331,Rufus Sewell,Mary Elizabeth Winstead,Anthony Mackie,47500000.0,0.6884057971014492
585083,Hotel Transylvania: Transformania,en,2022-01-31,75000000,18500000.0,92.0,167.894,7.1,2725.0,Animation,Comedy,Family,Sony Pictures Animation,Sony Pictures,MRC,United States of America,585083,Steve Buscemi,Keegan-Michael Key,Kathryn Hahn,-56500000.0,-0.7533333333333333
241239,A Most Violent Year,en,2014-12-31,20000000,12007070.0,124.0,50.678,6.6,1389.0,Crime,Drama,Thriller,Participant,Image Nation Abu Dhabi,FilmNation Entertainment,United Arab Emirates,241239,Catalina Sandino Moreno,Oscar Isaac,Ashley Williams,-7992930.0,-0.3996465
431580,Abominable,en,2019-09-19,75000000,190304772.0,97.0,35.865,7.467,2019.0,Family,Animation,Adventure,DreamWorks Animation,dentsu,Pearl Studio,China,431580,Sarah Paulson,James Hong,Eddie Izzard,115304772.0,1.53739696
791373,Zack Snyder's Justice League,en,2021-03-18,70000000,0.0,242.0,100.456,8.144,9927.0,Action,Adventure,Fantasy,Warner Bros. Pictures,The Stone Quarry,Atlas Entertainment,United States of America,791373,Henry Cavill,Jason Momoa,Ben Affleck,-70000000.0,-1.0
10546,The Crow: City of Angels,en,1996-08-29,13000000,25317287.0,84.0,23.738,5.5,523.0,Action,Fantasy,Thriller,Dimension Films,Miramax,Bad Bird Productions,United States of America,10546,Mia Kirshner,Thomas Jane,Beverley Mitchell,12317287.0,0.9474836153846153
43347,Love & Other Drugs,en,2010-11-04,30000000,102800000.0,112.0,49.056,7.1,5082.0,Drama,Comedy,Romance,Fox 2000 Pictures,Regency Enterprises,New Regency Pictures,United States of America,43347,Katheryn Winnick,Anne Hathaway,Jake Gyllenhaal,72800000.0,2.4266666666666667
10144,The Little Mermaid,en,1989-11-17,40000000,211343479.0,83.0,145.775,7.4,7820.0,Animation,Family,Fantasy,Walt Disney Pictures,Silver Screen Partners IV,Walt Disney Feature Animation,United States of America,10144,René Auberjonois,Frank Welker,Nancy Cartwright,171343479.0,4.283586975
9415,Murder at 1600,en,1997-04-18,40000000,25804707.0,107.0,36.007,6.1,521.0,Action,Drama,Mystery,Kopelson Entertainment,Regency Enterprises,1600 Limited Partnership,United States of America,9415,Wesley Snipes,Diane Lane,Harris Yulin,-14195293.0,-0.354882325
9383,Hollow Man,en,2000-08-04,95000000,190213455.0,112.0,52.223,5.9,2488.0,Action,Science Fiction,Thriller,Columbia Pictures,Red Wagon Entertainment,Global Medien KG,Germany,9383,Kevin Bacon,Rhona Mitra,Josh Brolin,95213455.0,1.0022468947368421
4978,An American Tail,en,1986-11-21,9000000,84542002.0,80.0,38.03,6.72,1317.0,Animation,Comedy,Adventure,Amblin Entertainment,Universal Pictures,Sullivan Bluth Studios,United States of America,4978,Dom DeLuise,Christopher Plummer,Nehemiah Persoff,75542002.0,8.393555777777777
10122,Flight of the Navigator,en,1986-07-30,9000000,18564613.0,90.0,36.76,6.9,828.0,Family,Science Fiction,Adventure,New Star Entertainment,Walt Disney Pictures,Viking Film,United States of America,10122,Sarah Jessica Parker,Julio Oscar Mechoso,Veronica Cartwright,9564613.0,1.0627347777777778
23398,Alvin and the Chipmunks: The Squeakquel,en,2009-12-21,75000000,443140005.0,88.0,76.594,5.626,2879.0,Comedy,Family,Animation,Fox 2000 Pictures,Bagdasarian Productions,Regency Enterprises,United States of America,23398,Sean Astin,Anna Faris,Zachary Levi,368140005.0,4.9085334
203801,The Man from U.N.C.L.E.,en,2015-08-13,75000000,108100000.0,116.0,42.063,7.1,6274.0,Comedy,Action,Adventure,Wigram Productions,Davis Entertainment,RatPac Entertainment,United States of America,203801,Henry Cavill,Alicia Vikander,Armie Hammer,33100000.0,0.44133333333333336
1422,The Departed,en,2006-10-04,90000000,291465000.0,151.0,61.621,8.164,14780.0,Drama,Thriller,Crime,Warner Bros. Pictures,Plan B Entertainment,Initial Entertainment Group,Hong Kong,1422,Matt Damon,Leonardo DiCaprio,Mark Wahlberg,201465000.0,2.2385
792307,Poor Things,en,2023-12-07,35000000,117607117.0,142.0,120.938,7.7,4055.0,Science Fiction,Romance,Comedy,Searchlight Pictures,Film4 Productions,TSG Entertainment,Ireland,792307,Margaret Qualley,Emma Stone,Willem Dafoe,82607117.0,2.360203342857143
11247,A Cinderella Story,en,2004-07-16,19000000,70067909.0,95.0,47.059,6.6,3185.0,Comedy,Family,Romance,Dylan Sellers Productions,Gaylord Films,Clifford Werber Productions,Canada,11247,Chad Michael Murray,Madeline Zima,Simon Helberg,51067909.0,2.687784684210526
1635,The Island,en,2005-07-21,126000000,162949164.0,136.0,38.968,6.7,5322.0,Action,Thriller,Science Fiction,DreamWorks Pictures,Warner Bros. Pictures,Parkes-MacDonald Productions,United States of America,1635,Scarlett Johansson,Steve Buscemi,Ewan McGregor,36949164.0,0.29324733333333336
682507,Where the Crawdads Sing,en,2022-07-14,24000000,144353965.0,126.0,54.163,7.6,1753.0,Drama,Mystery,Romance,3000 Pictures,Hello Sunshine,HarperCollins Publishers,United States of America,682507,Harris Dickinson,Daisy Edgar-Jones,Sam Anderson,120353965.0,5.014748541666667
994108,All of Us Strangers,en,2023-12-22,5000000,14864960.0,105.0,42.709,7.5,652.0,Romance,Drama,Fantasy,Film4 Productions,Blueprint Pictures,Searchlight Pictures,United Kingdom,994108,Paul Mescal,Andrew Scott,Claire Foy,9864960.0,1.972992
25329,The Echo,en,2008-05-25,5000000,124048.0,96.0,23.524,6.1,167.0,Horror,Thriller,Drama,Echo Productions,Vertigo Entertainment,QED International,United States of America,25329,Kevin Durand,Jayne Eastwood,Pruitt Taylor Vince,-4875952.0,-0.9751904
8836,The X Files: I Want to Believe,en,2008-07-24,30000000,69363381.0,104.0,36.795,5.812,1482.0,Mystery,Science Fiction,Thriller,Ten Thirteen Productions,Dune Entertainment III,Crying Box Productions,Canada,8836,Gillian Anderson,Amanda Peet,David Duchovny,39363381.0,1.3121127
1969,Bandidas,en,2006-01-18,35000000,18381890.0,93.0,22.955,6.0,1075.0,Action,Comedy,Western,A.J.O.Z. Films,Ultra Films,TPS Star,United States of America,1969,Salma Hayek Pinault,Penélope Cruz,Steve Zahn,-16618110.0,-0.47480314285714287
2133,The Perfect Storm,en,2000-06-29,130000000,328718434.0,130.0,35.826,6.475,2276.0,Action,Adventure,Drama,Baltimore / Spring Creek Pictures,Radiant Productions,Warner Bros. Pictures,United States of America,2133,Mark Wahlberg,George Clooney,Diane Lane,198718434.0,1.5286033384615385
11358,Walking Tall,en,2004-04-02,46000000,57223888.0,86.0,31.227,6.307,1477.0,Adventure,Drama,Action,Mandeville Films,Burke/Samples/Foster Productions,WWE Studios,United States of America,11358,Dwayne Johnson,Kevin Durand,Cobie Smulders,11223888.0,0.2439975652173913
12222,Horton Hears a Who!,en,2008-03-03,85000000,298572799.0,86.0,44.09,6.5,3228.0,Animation,Comedy,Family,Blue Sky Studios,20th Century Fox Animation,Dr. Seuss Enterprises,United States of America,12222,Joey King,Jim Carrey,Jaime Pressly,213572799.0,2.5126211647058825
123553,The Mortal Instruments: City of Bones,en,2013-08-21,60000000,95396573.0,130.0,36.171,6.4,4426.0,Fantasy,Action,Mystery,Screen Gems,Unique Features,Mister Smith Entertainment,Canada,123553,Lily Collins,Lena Headey,Kevin Durand,35396573.0,0.5899428833333333
258509,Alvin and the Chipmunks: The Road Chip,en,2015-12-17,90000000,233755553.0,92.0,84.638,6.0,1615.0,Family,Adventure,Comedy,TSG Entertainment,Fox 2000 Pictures,Regency Enterprises,United States of America,258509,Kaley Cuoco,Bella Thorne,Anna Faris,143755553.0,1.5972839222222222
585245,Clifford the Big Red Dog,en,2021-11-10,64000000,107347356.0,97.0,70.784,7.2,1720.0,Family,Adventure,Comedy,Paramount Pictures,Entertainment One,New Republic Pictures,Canada,585245,Sienna Guillory,Tony Hale,Tovah Feldshuh,43347356.0,0.6773024375
1927,Hulk,en,2003-06-19,137000000,245360480.0,138.0,39.551,5.556,5730.0,Science Fiction,Adventure,Action,Marvel Enterprises,Universal Pictures,Good Machine,United States of America,1927,Nick Nolte,Jennifer Connelly,Sam Elliott,108360480.0,0.7909524087591241
350499,Pokémon the Movie: Hoopa and the Clash of Ages,ja,2015-07-18,150000000,0.0,73.0,36.508,6.784,276.0,Family,Adventure,Animation,Shogakukan-Shueisha Productions,OLM,TV Tokyo,Japan,350499,Mariya Ise,Megumi Hayashibara,Toshiyuki Morikawa,-150000000.0,-1.0
257088,Point Break,en,2015-12-03,105000000,133782481.0,114.0,70.902,5.9,2252.0,Action,Adventure,Crime,Studio Babelsberg,Alcon Entertainment,DMG Entertainment,Austria,257088,Teresa Palmer,Max Thieriot,Edgar Ramírez,28782481.0,0.2741188666666667
17134,12 Rounds,en,2009-03-19,22000000,17280326.0,108.0,22.845,5.9,764.0,Action,Thriller,Crime,The Mark Gordon Company,Midnight Sun Pictures,Fox Atomic,United States of America,17134,John Cena,Aidan Gillen,Steve Harris,-4719674.0,-0.21453063636363637
724495,The Woman King,en,2022-09-16,50000000,97300000.0,135.0,50.03,7.673,2026.0,Action,Drama,History,TriStar Pictures,JuVee Productions,Entertainment One,Canada,724495,Hero Fiennes Tiffin,Lashana Lynch,Viola Davis,47300000.0,0.946
346672,Underworld: Blood Wars,en,2016-11-24,35000000,81093313.0,91.0,61.928,5.9,3624.0,Fantasy,Action,Adventure,Lakeshore Entertainment,Screen Gems,Sketch Films,United States of America,346672,Kate Beckinsale,Theo James,Lara Pulver,46093313.0,1.3169518
929590,Civil War,en,2024-04-10,50000000,0.0,109.0,273.179,6.928,2585.0,War,Action,Drama,DNA Films,IPR.VC,A24,Finland,929590,Cailee Spaeny,Wagner Moura,Kirsten Dunst,-50000000.0,-1.0
23082,The Invention of Lying,en,2009-10-02,18500000,32400000.0,100.0,23.159,6.213,2075.0,Comedy,Fantasy,Romance,MRC,1821 Pictures,Lynda Obst Productions,United States of America,23082,Jennifer Garner,Jason Bateman,Jonah Hill,13900000.0,0.7513513513513513
581387,Ashfall,ko,2019-12-19,17700000,61321941.0,128.0,30.095,6.793,565.0,Action,Adventure,Thriller,Dexter Studios,CJ Entertainment,Perfect Storm Film,South Korea,581387,Byeon Woo-seok,Ma Dong-seok,Kim Si-a,43621941.0,2.4645164406779663
799379,Project Wolf Hunting,ko,2022-09-21,9000000,20541.0,122.0,54.516,6.4,342.0,Action,Thriller,Horror,The Contents On,Contents G,Cheum Film,South Korea,799379,Jung So-min,Seo In-guk,Jang Young-nam,-8979459.0,-0.9977176666666666
980489,Gran Turismo,en,2023-08-09,60000000,121700000.0,135.0,129.776,7.814,2640.0,Adventure,Action,Drama,PlayStation Productions,2.0 Entertainment,Columbia Pictures,United States of America,980489,Orlando Bloom,David Harbour,Darren Barnet,61700000.0,1.0283333333333333
369885,Allied,en,2016-02-12,85000000,119520023.0,124.0,36.493,6.793,4490.0,Action,Drama,War,Paramount Pictures,GK Films,ImageMovers,China,369885,Brad Pitt,Charlotte Hope,Marion Cotillard,34520023.0,0.40611791764705885
274854,The Last Witch Hunter,en,2015-10-21,90000000,146936910.0,106.0,49.277,6.0,3561.0,Fantasy,Action,Adventure,NeoReel,Summit Entertainment,Atmosphere Entertainment MM,Canada,274854,Vin Diesel,Rose Leslie,Inbar Lavi,56936910.0,0.6326323333333334
1576,Resident Evil,en,2002-03-15,33000000,103000000.0,100.0,23.091,6.636,6287.0,Horror,Action,Science Fiction,Impact Pictures,Davis Films,New Legacy Film,Canada,1576,Michelle Rodriguez,Milla Jovovich,James Purefoy,70000000.0,2.121212121212121
1996,Lara Croft: Tomb Raider - The Cradle of Life,en,2003-07-21,95000000,160100000.0,117.0,37.324,5.747,4158.0,Action,Adventure,Fantasy,Paramount Pictures,Mutual Film Company,Lawrence Gordon Productions,Germany,1996,Angelina Jolie,Gerard Butler,Ciarán Hinds,65100000.0,0.6852631578947368
676701,"Tad, the Lost Explorer and the Emerald Tablet",es,2022-08-24,11983950,32800000.0,89.0,49.986,7.5,303.0,Animation,Adventure,Family,Lightbox Animation Studios,4 Cats Pictures,Ikiru Films,Spain,676701,Michelle Jenner,Alexandra Jiménez,Cecilia Suárez,20816050.0,1.736994062892452
805320,Bird Box Barcelona,es,2023-07-14,19800000,0.0,112.0,35.854,5.9,678.0,Thriller,Science Fiction,Horror,Nostromo Pictures,Chris Morgan Productions,Dylan Clark Productions,Spain,805320,Diego Calva,Georgina Campbell,Michelle Jenner,-19800000.0,-1.0
39538,Contagion,en,2011-09-08,60000000,137551594.0,106.0,58.919,6.6,6016.0,Drama,Thriller,Science Fiction,Participant,Image Nation Abu Dhabi,Double Feature Films,United States of America,39538,Matt Damon,Kate Winslet,Bryan Cranston,77551594.0,1.2925265666666668
281957,The Revenant,en,2015-12-25,135000000,532950503.0,157.0,51.587,7.533,17977.0,Western,Drama,Adventure,Monarchy Enterprises S.a.r.l.,Regency Enterprises,Appian Way,Canada,281957,Tom Hardy,Leonardo DiCaprio,Will Poulter,397950503.0,2.9477815037037036
504997,LEGO DC Comics Super Heroes: The Flash,en,2018-02-13,10000000,0.0,78.0,23.804,6.8,208.0,Adventure,Animation,Comedy,Warner Bros. Animation,DC Entertainment,LEGO,United States of America,504997,Kevin Michael Richardson,Tom Kenny,Grey DeLisle,-10000000.0,-1.0
315837,Ghost in the Shell,en,2017-03-29,110000000,169801921.0,107.0,64.803,6.1,7933.0,Science Fiction,Drama,Action,Weying Galaxy Entertainment,Paramount Pictures,Shanghai Film Group,China,315837,Scarlett Johansson,Juliette Binoche,Pilou Asbæk,59801921.0,0.5436538272727273
7220,The Punisher,en,2004-04-15,33000000,54700105.0,124.0,40.135,6.3,2791.0,Action,Crime,Drama,Lions Gate Films,VIP Medienfonds 3,Valhalla Motion Pictures,Germany,7220,Tom Nowicki,John Travolta,Thomas Jane,21700105.0,0.6575789393939394
9906,The Ant Bully,en,2006-07-28,50000000,55200000.0,88.0,44.813,5.73,1355.0,Fantasy,Adventure,Animation,DNA Productions,Playtone,Legendary Pictures,United States of America,9906,Nicolas Cage,Julia Roberts,Paul Giamatti,5200000.0,0.104
9303,Bound,en,1996-09-13,4500000,7011317.0,105.0,35.911,7.2,920.0,Drama,Thriller,Crime,The De Laurentiis Company,Summit Entertainment,Newmarket Capital Group,United States of America,9303,Gina Gershon,Jennifer Tilly,Kevin Michael Richardson,2511317.0,0.5580704444444444
38985,Sorcerer,en,1977-06-24,22000000,9000000.0,121.0,24.09,7.4,531.0,Thriller,Adventure,Drama,Paramount Pictures,Universal Pictures,Film Properties International N.V.,United States of America,38985,Roy Scheider,Joe Spinell,Friedrich von Ledebur,-13000000.0,-0.5909090909090909
76341,Mad Max: Fury Road,en,2015-05-13,150000000,378858340.0,121.0,102.818,7.615,22490.0,Action,Adventure,Science Fiction,Warner Bros. Pictures,Village Roadshow Pictures,Kennedy Miller Mitchell,Australia,76341,Tom Hardy,Charlize Theron,Angus Sampson,228858340.0,1.5257222666666668
539681,DC League of Super-Pets,en,2022-07-27,90000000,203000000.0,105.0,39.884,7.2,1530.0,Animation,Action,Family,Warner Bros. Pictures Animation,DC Entertainment,Seven Bucks Productions,Canada,539681,Keanu Reeves,Dwayne Johnson,Kevin Hart,113000000.0,1.2555555555555555
9448,The Big Hit,en,1998-04-24,13000000,27007143.0,91.0,37.373,5.9,412.0,Action,Adventure,Comedy,TriStar Pictures,Lion Rock Productions,Amen Ra Films,United States of America,9448,Mark Wahlberg,Elliott Gould,Christina Applegate,14007143.0,1.0774725384615385
399366,Marrowbone,es,2017-10-27,8000000,12294931.0,111.0,44.509,7.3,1550.0,Thriller,Horror,Mystery,Telecinco Cinema,Marrowbone,Ruidos en el Ático,Spain,399366,Anya Taylor-Joy,Mia Goth,Charlie Heaton,4294931.0,0.536866375
273248,The Hateful Eight,en,2015-12-25,44000000,155760117.0,188.0,47.563,7.753,14086.0,Drama,Mystery,Western,The Weinstein Company,Double Feature Films,FilmColony,United States of America,273248,Channing Tatum,Samuel L. Jackson,Jennifer Jason Leigh,111760117.0,2.5400026590909093
3989,Team America: World Police,en,2004-10-10,32000000,50826898.0,97.0,18.149,6.707,1825.0,Adventure,Action,Comedy,Paramount Pictures,Scott Rudin Productions,Parker-Stone Productions,United States of America,3989,Matt Stone,Trey Parker,Maurice LaMarche,18826898.0,0.5883405625
